   5.1241684784040373       6.23948354994535758E-004   21.000000000000000     
   6.9159685663443886       1.94218692856060401E-002   376.00000000000000     
   9.1971717131274460       5.97003450726182050E-002   695.00000000000000     
   12.816081239799573       6.62346057220059986E-002   403.00000000000000     
   17.996125645322635       5.46997230809128931E-002   170.00000000000000     
   25.800613087626900       6.43643621282638384E-002   96.000000000000000     
   36.348639964664329       5.70035776365636210E-002   43.000000000000000     
   50.608244555146413       5.81896598544816915E-002   23.000000000000000     
   72.473302918894660       8.93145572505870955E-002   17.000000000000000     
   101.84498213506704       8.24770394157215703E-002   8.0000000000000000     
   147.19614402527847       0.13205344016811349        6.0000000000000000     
   210.22410381342851        0.0000000000000000        0.0000000000000000     
   262.53658899999999       6.24379576535417230E-002   1.0000000000000000     
